Subject,Content,Source,Category
,"In der Region Bern betrug der Gasabsatz in den letzten Jahren mehr als 1 Mrd. kWh, was einer Heizleistung von etwa 110 Mio. Liter Heizöl entspricht. Der Absatz von Erdgas in der ganzen Schweiz beläuft sich auf ca. 38 Mrd. Kilowattstunden (kWh) pro Jahr. Dies entspricht etwa der Heizleistung von 3,8 Mrd. Liter konventionellem Heizöl. Bezogen auf den Wärmemarkt ergibt das einen Anteil von ca. 25 Prozent. Der Erdgas-Anteil am gesamten Energieabsatz in der Schweiz beträgt rund 12 Prozent.",FAQ(A only),Warme
,"Sie können folgende Produkte mit Biogas beziehen:

Erdgas mit 25% Biogas
Erdgas mit 50% Biogas
100% Biogas
Um vom CO2-neutralen und erneuerbaren Biogas profitieren zu können, müssen Sie in einer von Energie Wasser Bern versorgten Gemeinde wohnen.",FAQ(A only),Warme
,"Energie Wasser Bern kann die Tarife nur mit Zustimmung des Gemeinderats der Stadt Bern anpassen. Auch sind wir gesetzlich verpflichtet, eine Stellungnahme bei der Preisüberwachung einzuholen. Der Gemeinderat prüft diese und entscheidet danach über die Einführung. Dieses Vorgehen stellt sicher, dass Preisanpassungen nicht auf Willkür, sondern auf rationalen Begründungen basieren. Zudem müssen bei einer Überarbeitung des Preissystems die Erdgasverordnung und die Erdgastarife angepasst werden. Auch diese werden vom Gemeinderat verabschiedet. Das Tarifsystem wurde vom Preisüberwacher am 11. Juni 2010 gutgeheissen. Der Gemeinderat hat der Einführung des neuen Tarifsystems auf Antrag des Verwaltungsrats von Energie Wasser Bern am 18. August 2010 zugestimmt.",FAQ(A only),Warme
,"In der Energiezentrale Forsthaus wird die Kehrrichtverwertungsanlage mit einem Holzheizkraftwerk und einem Gas- und Dampf-Kombikraftwerk kombiniert. Durch dieses Zusammenspiel kann von einer äusserst hohen Versorgungssicherheit ausgegangen werden.

Fernwärme bietet unter allen Energieträgern eine hohe Versorgungssicherheit. Das gut ausgebaute Netz garantiert eine zuverlässige Versorgung auch bei längeren Kälteperioden. Erfahrene Mitarbeitende überwachen ständig Produktion, Netzeinspeisung und Netz. So können Unregelmässigkeiten sofort erkannt und behoben werden – zudem steht rund um die Uhr unser Pikettdienst zur Verfügung. Fernwärme bietet Ihnen auch zu Hause eine hohe Sicherheit, da keine Verbrennung im Haus stattfindet.",FAQ(A only),Warme
,"Oft zeigen einfache Sparmassnahmen beim Heizen, bei der Wassererwärmung und beim Kochen eine erfreuliche Wirkung bei der verbrauchten Menge Erdgas und auf der Rechnung. Die Spartipps finden Sie hier.",FAQ(A only),Warme
,"Bei jeder Verbrennung entstehen Abgase, so auch beim Gasherd. Das CO2, welches bei der Verbrennung entsteht, wird meistens durch einen Dampfabzug oder durch die natürliche Belüftung abgeführt. Zudem ist der Gasherd im Allgemeinen nicht länger als 1 Stunde pro Tag in Betrieb.",FAQ(A only),Warme
,"Klären Sie erst ab, ob es sich um eine geplante, betriebliche Unterbrechung handelt.
Handelt es sich nicht um einen geplanten Unterbruch, klären Sie ab, ob Ihre Nachbarn auch kein Gas beziehen. Nehmen Sie gegebenenfalls mit dem Hauswart Kontakt auf, um die Ursache zu klären.
Wenn Ihre Nachbarn auch kein Gas beziehen können, ist Ihr Gebiet wahrscheinlich von einer Störung des Netzes betroffen. Rufen Sie uns daher bitte an (Tel. 031 321 31 11). Der Pikettdienst von Energie Wasser Bern ist rund um die Uhr erreichbar.",FAQ(A only),Storungen
,"Klären Sie erst ab, ob es sich um eine geplante, betriebliche Abschaltung handelt.
Handelt es sich nicht um einen geplanten Unterbruch, klären Sie ab, ob Ihre Nachbarn auch keinen Strom haben. Nehmen Sie gegebenenfalls mit dem Hauswart Kontakt auf, um die Ursache zu klären.
Wenn Ihre Nachbarn auch keinen Strom haben, ist Ihr Gebiet wahrscheinlich von einer Störung des Netzes betroffen. Unser Überwachungssystem zeigt uns nicht alle Störungen an. Rufen Sie uns daher bitte an (Tel. 031 321 31 11). Der Pikettdienst von Energie Wasser Bern ist rund um die Uhr erreichbar.
Teilen Sie uns Ihre Beobachtungen mit. Das hilft uns, den Fehler rascher zu finden.
Bei Störungen im übergeordneten Stromtransportnetz kann die automatische Abschaltung von Teilen der Stromversorgung nötig werden. Diese Massnahme heisst automatischer frequenzabhängiger Lastabwurf und wird europaweit koordiniert. Damit soll ein grossflächiger, langanhaltender Stromausfall (""Blackout"") verhindert werden.
Achtung: Die Agglomerationsgemeinden der Stadt Bern werden von der BKW versorgt (ohne die Stadt Bern): Tel. 0844 121 175.
Wenn nur Ihre Wohnung ohne Strom ist, liegt der Fehler sehr wahrscheinlich in den Hausinstallationen.
Kontrollieren Sie Ihre Sicherungen und den Schutzschalter (FI). Wenn Sie den Fehler nicht finden, wenden Sie sich bitte an Ihre Hausverwaltung oder an Ihren persönlichen Installateur.
Machen Sie sich mit den Funktionen und Beschriftungen der Sicherungen, Automaten und Schaltern in Ihrem Haus vertraut. So wissen Sie Im Notfall Bescheid. Drucken Sie diese Seite aus, damit Ihnen die Telefonnummern der Pikettstellen jederzeit - auch bei Stromausfall - zur Verfügung stehen.
Störungen an der Strassenbeleuchtung können Sie uns auch per E-Mail mitteilen. Teilen Sie uns bitte Beobachtungsort, -datum und -zeit mit. Wir sind Ihnen für solche Hinweise dankbar.",FAQ(A only),Storungen
,"Bitte teilen Sie uns möglichst genau mit wo die öffentliche Beleuchtung ausgefallen ist. Wählen Sie zusätzlich die Art der Störung, Anzahl defekte Lampen/schadhafte Lichtobjekte sowie allfällige Mitteilungen und geben Sie uns bitte Ihre Adresse und Telefonnummer für allfällige Rückfragen an. Wir sind darum bemüht die gemeldete Störung innerhalb von fünf Arbeitstagen zu beheben.

Meldeformular defekte Beleuchtung

Vielen Dank für Ihre Meldung. Ihre Mithilfe ermöglicht uns einen noch besseren Service!",FAQ(A only),Storungen
,"Türen und Fenster öffnen
Durchzug machen
Nicht rauchen, kein Feuerzeug anzünden, keine elektrischen Schalter oder Klingeln benutzen
Nicht am Ort des Gasgeruchs telefonieren, auch nicht mit dem Handy
Alle Gashähne schliessen
Warnen Sie die anderen Hausbewohner und verlassen Sie das Gebäude. Nicht die Klingeln benutzen!
Rufen Sie von einem Telefonanschluss ausserhalb des Hauses den Erdgas-Pikettdienst (Tel. 031 321 31 11) an oder verständigen Sie die Berufsfeuerwehr der Stadt Bern (Tel. 118)",FAQ(A only),Storungen
,"Klären Sie erst ab, ob es sich um eine geplante, betriebliche Unterbrechung handelt.
Handelt es sich nicht um einen geplanten Unterbruch, klären Sie ab, ob Ihre Nachbarn auch keine Fernwärme beziehen. Nehmen Sie gegebenenfalls mit dem Hauswart Kontakt auf, um die Ursache zu klären.
Wenn Ihre Nachbarn auch keine Fernwärme beziehen können, ist Ihr Gebiet wahrscheinlich von einer Störung des Netzes betroffen. Rufen Sie uns daher bitte an (Tel. 031 321 31 11). Der Pikettdienst von Energie Wasser Bern ist rund um die Uhr erreichbar.",FAQ(A only),Storungen
,Rufen Sie uns an: Tel. 031 321 31 11,FAQ(A only),Storungen
,"Wir sind bestrebt, Ihnen jederzeit die optimale Leistung aller Systeme zu gewährleisten. Kommt es zu einem System-Unterbruch, leiten wir umgehend die Problembehebung ein.
Hier informieren wir Sie über aktuelle Probleme oder geplante Arbeiten an unserer Infrastruktur.
",FAQ(A only),Storungen
,"Die Schweiz verfügt über einen grossen Wasserreichtum. Rein mengenmässig besteht daher keine Dringlichkeit, den Wasserkonsum einzuschränken. Auch wenn wir Wasser im Überfluss haben, sollten wir ihm aber aus ethischen Gründen Sorge tragen und es nicht vergeuden. Sparmassnahmen sind vor allem beim Warmwasser sinnvoll, da die Erwärmung sehr viel Energie verbraucht. So lohnt es sich beispielsweise, zu duschen statt zu baden. Während ein Vollbad rund 140 Liter Warmwasser verbraucht, kommt man beim Duschen mit 40 Litern aus. Moderne Sparbrausen senken den Verbrauch zusätzlich. Wichtig ist zudem, das Wasser in der Qualität möglichst wenig zu beeinträchtigen. Dazu gehört etwa, Waschmittel richtig zu dosieren, Kosmetika wie Duschmittel und Haarshampoo sparsam zu verwenden sowie Medikamente und Chemikalien korrekt und nicht übers Abwasser zu entsorgen.",FAQ(A only),Wasser
,"Chemisch gesehen besteht Wasser aus einem Sauerstoff- und zwei Wasserstoffatomen (H2O). Aber reines H2O kommt in der Natur nicht vor und wäre auch nicht gesund. Natürliches Wasser enthält immer Minerale und Salze, die es aufnimmt, wenn es über Steine, Schotter und durch den Untergrund fliesst. Die Wasserhärte ist ein Mass für den Gehalt an gelöstem, auf natürlichem Wege aufgenommenem Calciumkarbonat – besser bekannt als Kalk – und Magnesium im Wasser. In der Schweiz bestimmt zum grössten Teil der Kalkgehalt die Wasserhärte, weshalb gesagt werden kann: Je mehr Kalk ein Wasser enthält, desto härter ist es. Dies beeinträchtigt die Qualität des Wassers nicht, es verhilft dem Wasser gar zu einem besseren Geschmack. Probleme können mit kalkhaltigem Wasser aber in den Hausinstallationen auftreten. Kalk äussert sich in Form von eingetrockneten Wassertropfen auf Armaturen, richtet auf Heizstäben von Wasch- und Kaffeemaschinen Schäden an und kann, wenn ganze Leitungen verkalken, beträchtliche Investitionen zur Folge haben.

Den Wasserhärtegrad der Stadt Bern bezeichnet man als mittelhart bis ziemlich hart.",FAQ(A only),Wasser
,"Damit ein Wasser als «natürliches Mineralwasser» bezeichnet werden darf, muss es – im Gegensatz zu Trinkwasser – aus natürlichen Quellen oder unterirdischen Wasservorkommen besonders sorgfältig gewonnen werden. Es muss eine besondere geologische Herkunft und einen gleich bleibenden natürlichen Mineraliengehalt aufweisen.

Natürlichem Mineralwasser dürfen keine Mineralien zugefügt oder entzogen werden. Die Mineralwässer aus verschiedenen Quellen unterscheiden sich hauptsächlich durch ihren Gehalt an Mineralien. Calcium (Ca), Magnesium (Mg) und Fluorid (F) sind in Mineralwässern in so grossen Mengen vorhanden, dass sie sich positiv auf die Gesundheit auswirken können. Von Bedeutung ist zudem die Angabe über Sulfat (mehr als 800 Milligramm pro Liter können abführend wirken), Natrium (zu viel ist ungesund) und Nitrat (je weniger desto besser). Trinkwasser wie Mineralwässer müssen in der Schweiz den gleichen strengen qualitativen Anforderungen genügen.",FAQ(A only),Wasser
,"Eine Trinkwasserversorgung sorgt für die Wassergewinnung aus natürlichen Ressourcen und die allfällig naturnahe Aufbereitung, den Transport, die Wasserspeicherung, die Qualitätskontrolle und schliesslich die Wasserverteilung in die Industrie und Privathaushalte.",FAQ(A only),Wasser
,"Die Gesetzgebung der Schweiz hält klar fest, welchen Anforderungen Trinkwasser zu genügen hat. Artikel 275 der Lebensmittelverordnung bestimmt: Trinkwasser muss in mikrobiologischer, chemischer und physikalischer Hinsicht genusstauglich sein.

Die Wasserqualität in Bern ist nach internationalen Standards als «sehr gut» einzustufen. Dieser hohe Standard wird durch regelmässige Prüfungen des Wassers sichergestellt. Im Stadtlabor werden die Wasserproben analysiert. Im Rahmen der gesetzlich vorgeschriebenen Selbstkontrolle führt das Labor mikrobiologische Kontrollen aus und bestimmt chemische und physikalische Parameter.",FAQ(A only),Wasser
,"Wasser trägt auf vielfältige Art und Weise zu unserer Gesundheit bei. So hilft Wasser dem Stoffwechsel und Giftstoffe werden ausgeschieden. Zudem hält ein gesunder Wasserkonsum den Kreislauf und die Verdauung in Schwung. Unser Körper kann also nur mit ausreichend Wasser optimal funktionieren. Wer zu wenig Wasser trinkt, muss mit Schlappheit, Konzentrationsschwäche, Kopfschmerzen, Nierensteinen und Verdauungsproblemen rechnen.",FAQ(A only),Wasser
,"Ja, die Schweiz wird dank ihrer Wasservorräte sogar als «Wasserschloss Europas» bezeichnet. Nicht nur finden sich in der Schweiz die Quellen von Rhone, Rhein und Inn, es gibt hier auch bedeutende natürliche Reservoire in Form von Gletschern, Seen und Grundwasser sowie eine jährliche Niederschlagsmenge, die um vieles höher liegt als der Verbrauch. Die in der Schweiz pro Jahr geförderte Menge von 1 Milliarde Kubikmetern Trinkwasser entspricht gerade einmal 2  Prozent der jährlichen Niederschlagsmenge in Form von Regen, Schnee und Hagel.",FAQ(A only),Wasser
,"Trinkwasser wird in der Schweiz zu 40 Prozent aus natürlichen Quellen gewonnen, weitere 40 Prozent werden aus Grundwasser hoch gepumpt und 20 Prozent aus Oberflächenwasser naturnah aufbereitet. Der Wasserverbund Region Bern nutzt das Wasser aus den drei Fassungsgebieten Aeschau (Emmental), Kiesen und Belpau (Aaretal). Damit werden rund 200’000 Menschen in der Stadt Bern und in acht Gemeinden der Region versorgt.",FAQ(A only),Wasser
,"In unseren Breitengraden werden zwei bis drei Liter Wasser pro Tag empfohlen; in warmen Klimazonen bis zu sechs Liter. Diese Menge variiert aber je nach Körpergewicht und Tätigkeit. Rund ein Liter Wasser nimmt der Mensch alleine durch feste Nahrungsaufnahme zu sich. Der Rest muss durch das eigentliche Trinken zugeführt werden. Wasser ist der wichtigste Stoff unserer Ernährung. Zwar besteht der menschliche Körper zu 60 Prozent aus Wasser, da er aber täglich rund zweieinhalb Liter Flüssigkeit verliert, ist die regelmässige Wasseraufnahme essentiell. Ohne Flüssigkeit kann der Mensch kaum drei Tage überleben. Ihren ungefähren Flüssigkeitsbedarf können Sie auf der Website von Gesundheitsförderung Schweiz berechnen.",FAQ(A only),Wasser
,"Schweizer Hahnenwasser ist von ausgezeichneter Qualität. Dies lässt sich mit gutem Gewissen sagen, denn das Trinkwasser wird in der Schweiz streng überwacht und kontrolliert und muss hohen Qualitätsanforderungen genügen. So verwundert es nicht, dass eine Studie des Schweizerischen Konsumentenschutzes 1998 zum Schluss kam, dass die meisten Mineralwässer qualitativ nicht besser oder sogar minderwertiger als das Hahnenwasser sind. In Sachen Preis haben die Mineralwässer noch viel deutlicher das Nachsehen gegenüber dem Hahnenwasser: Letzteres ist nämlich rund tausendmal günstiger. Aus ökologischer Sicht hat Hahnenwasser den Vorteil, dass es vergleichsweise wenig Energie für die Produktion und Verteilung benötigt. Man denke an die Unmengen Verpackungsmaterial, die Mineralwässer «verschlingen», und den umweltbelastenden Transport.",FAQ(A only),Wasser
,Die Wassertarife der Stadt Bern regeln die Anschluss- und Erschliessungsgebühren.,FAQ(A only),Wasser
,Die Abwassertarife sind im Stadtrecht geregelt.,FAQ(A only),Wasser
,"Mit ewb.INTERNET erhalten Sie eines unserer Internetabos. Im monatlichen Preis inbegriffen sind die gewählte Geschwindigkeit, ein WLAN-Router oder ein Konverter sowie Support per Telefon oder E-Mail. Falls Sie in einem glasfasererschlossenen Gebiet wohnen und die Glasfaserdose bei Ihnen zu Hause noch nicht installiert ist, ist die Installation derselben ebenfalls im Preis inbegriffen.",FAQ(A only),Internet
,Daten können mit der gleichen Geschwindigkeit aus dem Internet heruntergeladen (Download) und hochgeladen (Upload) werden.,FAQ(A only),Internet
,"Kurzbeschrieb (PDF, 5.8 MB), Bedienungsanleitung (PDF, 4.6 MB)",FAQ(A only),Internet
,"Kurzbeschrieb (PDF, 4.61 MB)
Kurzbeschrieb (PDF, 4.61 MB)Bedienungsanleitung (PDF, 656 KB)",FAQ(A only),Internet
,"Kontrollieren Sie bereits bei der Wohnungsübergabe, ob eine Glasfaserdose vorhanden ist und notieren Sie sich deren Nummer. Ist keine Glasfaserdose vorhanden, fragen Sie den Vormieter, ob er Internet über DSL bezog und wenn ja, ob er Ihnen die Leitungsnummer und/oder seine Festnetznummer geben kann.

Wenn Sie umziehen, teilen Sie uns bitte so früh wie möglich (bereits vor dem Umzug) den Umzugstermin sowie die neue Adresse mit. Da ggf. noch eine Glasfaserdose gebaut oder die Kupferdrähte überführt werden müssen, hilft uns das, Ihnen einen lückenlosen Service zu ermöglichen.",FAQ(A only),Internet
,"Ein WLAN-Router wird Ihnen vor der Aufschaltung kostenlos zugestellt. Wenn Sie möchten, können Sie diesen kostenpflichtig installieren lassen. Ansonsten benötigen Sie nur die Geräte, mit denen Sie im Internet surfen wollen. Sie haben die Möglichkeit, ewb.INTERNET auch ohne Router von ewb zu nutzen. Stellen Sie dabei sicher, dass Ihr eigener Router kompatibel mit den für ewb.INTERNET verwendeten Netzen ist. Ansonsten kann es für Sie zu Qualitätseinbussen kommen.",FAQ(A only),Internet
,Nach der Installation der Glasfaserdose bleiben die klassischen Anschlüsse (Koaxial/TV und Kupfer/Telefon) weiterhin bestehen.,FAQ(A only),Internet
,ewb.INTERNET ist in der ganzen Schweiz verfügbar.,FAQ(A only),Internet
,"Das Angebot eignet sich für Kundinnen und Kunden, welche genug von unnötigen Bundles und versteckten Kosten haben sowie ein einfaches, schnelles und günstiges Internetangebot wünschen",FAQ(A only),Internet
